frequency,V(onoise)
3.235936569296260e+002,1.133221e-008
3.311311214825888e+002,1.127222e-008
3.388441561392002e+002,1.121329e-008
3.467368504525292e+002,1.115539e-008
3.548133892335729e+002,1.109853e-008
3.630780547700987e+002,1.104267e-008
3.715352290971698e+002,1.098781e-008
3.801893963205584e+002,1.093394e-008
3.890451449942777e+002,1.088103e-008
3.981071705534943e+002,1.082908e-008
4.073802778041097e+002,1.077806e-008
4.168693834703323e+002,1.072798e-008
4.265795188015895e+002,1.067881e-008
4.365158322401627e+002,1.063053e-008
4.466835921509598e+002,1.058315e-008
4.570881896148716e+002,1.053663e-008
4.677351412871947e+002,1.049098e-008
4.786300923226348e+002,1.044617e-008
4.897788193684425e+002,1.040220e-008
5.011872336272685e+002,1.035904e-008
5.128613839913610e+002,1.031670e-008
5.248074602497686e+002,1.027515e-008
5.370317963702487e+002,1.023438e-008
5.495408738576203e+002,1.019438e-008
5.623413251903447e+002,1.015514e-008
5.754399373371524e+002,1.011665e-008
5.888436553555844e+002,1.007889e-008
6.025595860743530e+002,1.004185e-008
6.165950018614773e+002,1.000553e-008
6.309573444801882e+002,9.969900e-009
6.456542290346504e+002,9.934961e-009
6.606934480075908e+002,9.900698e-009
6.760829753919763e+002,9.867099e-009
6.918309709189309e+002,9.834155e-009
7.079457843841321e+002,9.801854e-009
7.244359600749841e+002,9.770184e-009
7.413102413009113e+002,9.739136e-009
7.585775750291774e+002,9.708698e-009
7.762471166286852e+002,9.678860e-009
7.943282347242747e+002,9.649614e-009
8.128305161640923e+002,9.620946e-009
8.317637711026639e+002,9.592848e-009
8.511380382023692e+002,9.565310e-009
8.709635899560732e+002,9.538322e-009
8.912509381337379e+002,9.511875e-009
9.120108393559019e+002,9.485958e-009
9.332543007969830e+002,9.460562e-009
9.549925860214277e+002,9.435679e-009
9.772372209558022e+002,9.411298e-009
9.999999999999913e+002,9.387410e-009
1.023292992280745e+003,9.364007e-009
1.047128548050890e+003,9.341082e-009
1.071519305237597e+003,9.318622e-009
1.096478196143175e+003,9.296621e-009
1.122018454301953e+003,9.275071e-009
1.148153621496872e+003,9.253963e-009
1.174897554939519e+003,9.233288e-009
1.202264434617402e+003,9.213039e-009
1.230268770812370e+003,9.193208e-009
1.258925411794156e+003,9.173786e-009
1.288249551693122e+003,9.154768e-009
1.318256738556395e+003,9.136143e-009
1.348962882591641e+003,9.117905e-009
1.380384264602872e+003,9.100047e-009
1.412537544622741e+003,9.082561e-009
1.445439770745914e+003,9.065441e-009
1.479108388168193e+003,9.048678e-009
1.513561248436194e+003,9.032267e-009
1.548816618912467e+003,9.016201e-009
1.584893192461099e+003,9.000472e-009
1.621810097358915e+003,8.985075e-009
1.659586907437545e+003,8.970002e-009
1.698243652461728e+003,8.955247e-009
1.737800828749359e+003,8.940805e-009
1.778279410038906e+003,8.926668e-009
1.819700858609966e+003,8.912831e-009
1.862087136662849e+003,8.899289e-009
1.905460717963229e+003,8.886034e-009
1.949844599758026e+003,8.873061e-009
1.995262314968860e+003,8.860365e-009
2.041737944669509e+003,8.847940e-009
2.089296130854019e+003,8.835781e-009
2.137962089502211e+003,8.823881e-009
2.187761623949531e+003,8.812237e-009
2.238721138568317e+003,8.800842e-009
2.290867652767750e+003,8.789692e-009
2.344228815319898e+003,8.778781e-009
2.398832919019466e+003,8.768105e-009
2.454708915685005e+003,8.757659e-009
2.511886431509554e+003,8.747439e-009
2.570395782768837e+003,8.737438e-009
2.630267991895355e+003,8.727654e-009
2.691534803926887e+003,8.718081e-009
2.754228703338138e+003,8.708716e-009
2.818382931264424e+003,8.699552e-009
2.884031503126575e+003,8.690588e-009
2.951209226666354e+003,8.681817e-009
3.019951720401984e+003,8.673236e-009
3.090295432513557e+003,8.664843e-009
3.162277660168345e+003,8.656631e-009
3.235936569296248e+003,8.648597e-009
3.311311214825875e+003,8.640739e-009
3.388441561391989e+003,8.633051e-009
3.467368504525279e+003,8.625531e-009
3.548133892335716e+003,8.618174e-009
3.630780547700973e+003,8.610977e-009
3.715352290971684e+003,8.603937e-009
3.801893963205570e+003,8.597050e-009
3.890451449942763e+003,8.590313e-009
3.981071705534928e+003,8.583723e-009
4.073802778041082e+003,8.577277e-009
4.168693834703307e+003,8.570971e-009
4.265795188015879e+003,8.564802e-009
4.365158322401610e+003,8.558768e-009
4.466835921509581e+003,8.552865e-009
4.570881896148699e+003,8.547091e-009
4.677351412871929e+003,8.541442e-009
4.786300923226329e+003,8.535916e-009
4.897788193684407e+003,8.530510e-009
5.011872336272666e+003,8.525221e-009
5.128613839913590e+003,8.520048e-009
5.248074602497666e+003,8.514986e-009
5.370317963702466e+003,8.510034e-009
5.495408738576182e+003,8.505189e-009
5.623413251903426e+003,8.500448e-009
5.754399373371502e+003,8.495810e-009
5.888436553555821e+003,8.491273e-009
6.025595860743507e+003,8.486832e-009
6.165950018614749e+003,8.482486e-009
6.309573444801858e+003,8.478234e-009
6.456542290346478e+003,8.474072e-009
6.606934480075881e+003,8.469999e-009
6.760829753919737e+003,8.466013e-009
6.918309709189281e+003,8.462111e-009
7.079457843841294e+003,8.458291e-009
7.244359600749813e+003,8.454552e-009
7.413102413009085e+003,8.450891e-009
7.585775750291745e+003,8.447306e-009
7.762471166286822e+003,8.443796e-009
7.943282347242717e+003,8.440359e-009
8.128305161640892e+003,8.436992e-009
8.317637711026608e+003,8.433694e-009
8.511380382023659e+003,8.430463e-009
8.709635899560699e+003,8.427297e-009
8.912509381337344e+003,8.424195e-009
9.120108393558983e+003,8.421154e-009
9.332543007969793e+003,8.418173e-009
9.549925860214238e+003,8.415250e-009
9.772372209557982e+003,8.412385e-009
9.999999999999871e+003,8.409573e-009
1.023292992280741e+004,8.406815e-009
1.047128548050886e+004,8.404109e-009
1.071519305237592e+004,8.401453e-009
1.096478196143171e+004,8.398844e-009
1.122018454301949e+004,8.396283e-009
1.148153621496868e+004,8.393767e-009
1.174897554939514e+004,8.391295e-009
1.202264434617397e+004,8.388864e-009
1.230268770812365e+004,8.386474e-009
1.258925411794151e+004,8.384122e-009
1.288249551693117e+004,8.381808e-009
1.318256738556390e+004,8.379529e-009
1.348962882591636e+004,8.377285e-009
1.380384264602867e+004,8.375073e-009
1.412537544622735e+004,8.372893e-009
1.445439770745908e+004,8.370741e-009
1.479108388168187e+004,8.368618e-009
1.513561248436188e+004,8.366521e-009
1.548816618912460e+004,8.364448e-009
1.584893192461092e+004,8.362399e-009
1.621810097358908e+004,8.360370e-009
1.659586907437538e+004,8.358362e-009
1.698243652461721e+004,8.356372e-009
1.737800828749351e+004,8.354399e-009
1.778279410038898e+004,8.352440e-009
1.819700858609958e+004,8.350494e-009
1.862087136662842e+004,8.348559e-009
1.905460717963221e+004,8.346634e-009
1.949844599758018e+004,8.344717e-009
1.995262314968852e+004,8.342806e-009
2.041737944669501e+004,8.340899e-009
2.089296130854010e+004,8.338993e-009
2.137962089502202e+004,8.337088e-009
2.187761623949522e+004,8.335181e-009
2.238721138568308e+004,8.333270e-009
2.290867652767740e+004,8.331353e-009
2.344228815319889e+004,8.329428e-009
2.398832919019456e+004,8.327492e-009
2.454708915684995e+004,8.325544e-009
2.511886431509544e+004,8.323580e-009
2.570395782768826e+004,8.321599e-009
2.630267991895344e+004,8.319599e-009
2.691534803926876e+004,8.317576e-009
2.754228703338126e+004,8.315528e-009
2.818382931264412e+004,8.313451e-009
2.884031503126564e+004,8.311345e-009
2.951209226666342e+004,8.309205e-009
3.019951720401971e+004,8.307028e-009
3.090295432513544e+004,8.304811e-009
3.162277660168332e+004,8.302552e-009
3.235936569296234e+004,8.300247e-009
3.311311214825861e+004,8.297891e-009
3.388441561391974e+004,8.295483e-009
3.467368504525264e+004,8.293018e-009
3.548133892335701e+004,8.290493e-009
3.630780547700958e+004,8.287902e-009
3.715352290971669e+004,8.285242e-009
3.801893963205554e+004,8.282510e-009
3.890451449942747e+004,8.279700e-009
3.981071705534912e+004,8.276807e-009
4.073802778041065e+004,8.273827e-009
4.168693834703291e+004,8.270756e-009
4.265795188015862e+004,8.267587e-009
4.365158322401593e+004,8.264315e-009
4.466835921509563e+004,8.260936e-009
4.570881896148680e+004,8.257443e-009
4.677351412871909e+004,8.253829e-009
4.786300923226309e+004,8.250090e-009
4.897788193684386e+004,8.246216e-009
5.011872336272644e+004,8.242204e-009
5.128613839913568e+004,8.238045e-009
5.248074602497643e+004,8.233732e-009
5.370317963702443e+004,8.229257e-009
5.495408738576159e+004,8.224613e-009
5.623413251903402e+004,8.219791e-009
5.754399373371479e+004,8.214783e-009
5.888436553555797e+004,8.209580e-009
6.025595860743483e+004,8.204172e-009
6.165950018614724e+004,8.198551e-009
6.309573444801832e+004,8.192706e-009
6.456542290346453e+004,8.186627e-009
6.606934480075855e+004,8.180304e-009
6.760829753919710e+004,8.173725e-009
6.918309709189255e+004,8.166879e-009
7.079457843841266e+004,8.159754e-009
7.244359600749785e+004,8.152338e-009
7.413102413009056e+004,8.144618e-009
7.585775750291716e+004,8.136582e-009
7.762471166286792e+004,8.128215e-009
7.943282347242687e+004,8.119503e-009
8.128305161640862e+004,8.110432e-009
8.317637711026576e+004,8.100988e-009
8.511380382023628e+004,8.091154e-009
8.709635899560666e+004,8.080915e-009
8.912509381337311e+004,8.070256e-009
9.120108393558950e+004,8.059156e-009
9.332543007969759e+004,8.047602e-009
9.549925860214204e+004,8.035573e-009
9.772372209557948e+004,8.023053e-009
9.999999999999837e+004,8.010022e-009
1.023292992280737e+005,7.996461e-009
1.047128548050882e+005,7.982351e-009
1.071519305237589e+005,7.967671e-009
1.096478196143167e+005,7.952400e-009
1.122018454301945e+005,7.936517e-009
1.148153621496864e+005,7.920002e-009
1.174897554939510e+005,7.902832e-009
1.202264434617393e+005,7.884986e-009
1.230268770812361e+005,7.866440e-009
1.258925411794147e+005,7.847172e-009
1.288249551693113e+005,7.827158e-009
1.318256738556385e+005,7.806377e-009
1.348962882591631e+005,7.784804e-009
1.380384264602862e+005,7.762415e-009
1.412537544622731e+005,7.739187e-009
1.445439770745904e+005,7.715097e-009
1.479108388168183e+005,7.690121e-009
1.513561248436183e+005,7.664235e-009
1.548816618912456e+005,7.637417e-009
1.584893192461087e+005,7.609644e-009
1.621810097358903e+005,7.580891e-009
1.659586907437533e+005,7.551138e-009
1.698243652461716e+005,7.520364e-009
1.737800828749346e+005,7.488546e-009
1.778279410038893e+005,7.455665e-009
1.819700858609953e+005,7.421701e-009
1.862087136662836e+005,7.386636e-009
1.905460717963215e+005,7.350451e-009
1.949844599758012e+005,7.313132e-009
1.995262314968846e+005,7.274662e-009
2.041737944669495e+005,7.235029e-009
2.089296130854004e+005,7.194219e-009
2.137962089502196e+005,7.152222e-009
2.187761623949515e+005,7.109029e-009
2.238721138568301e+005,7.064633e-009
2.290867652767734e+005,7.019030e-009
2.344228815319882e+005,6.972214e-009
2.398832919019449e+005,6.924187e-009
2.454708915684988e+005,6.874948e-009
2.511886431509537e+005,6.824501e-009
2.570395782768819e+005,6.772852e-009
2.630267991895336e+005,6.720009e-009
2.691534803926869e+005,6.665982e-009
2.754228703338119e+005,6.610785e-009
2.818382931264405e+005,6.554433e-009
2.884031503126556e+005,6.496946e-009
2.951209226666334e+005,6.438343e-009
3.019951720401964e+005,6.378648e-009
3.090295432513537e+005,6.317887e-009
3.162277660168324e+005,6.256088e-009
3.235936569296226e+005,6.193283e-009
3.311311214825853e+005,6.129504e-009
3.388441561391967e+005,6.064788e-009
3.467368504525256e+005,5.999173e-009
3.548133892335693e+005,5.932697e-009
3.630780547700950e+005,5.865404e-009
3.715352290971660e+005,5.797338e-009
3.801893963205545e+005,5.728543e-009
3.890451449942738e+005,5.659067e-009
3.981071705534903e+005,5.588960e-009
4.073802778041056e+005,5.518270e-009
4.168693834703281e+005,5.447050e-009
4.265795188015852e+005,5.375350e-009
4.365158322401583e+005,5.303225e-009
4.466835921509552e+005,5.230726e-009
4.570881896148669e+005,5.157908e-009
4.677351412871899e+005,5.084825e-009
4.786300923226299e+005,5.011530e-009
4.897788193684375e+005,4.938078e-009
5.011872336272634e+005,4.864522e-009
5.128613839913558e+005,4.790915e-009
5.248074602497633e+005,4.717309e-009
5.370317963702432e+005,4.643756e-009
5.495408738576148e+005,4.570306e-009
5.623413251903391e+005,4.497010e-009
5.754399373371467e+005,4.423915e-009
5.888436553555785e+005,4.351068e-009
6.025595860743470e+005,4.278514e-009
6.165950018614712e+005,4.206300e-009
6.309573444801820e+005,4.134465e-009
6.456542290346441e+005,4.063053e-009
6.606934480075843e+005,3.992100e-009
6.760829753919698e+005,3.921646e-009
6.918309709189242e+005,3.851726e-009
7.079457843841253e+005,3.782372e-009
7.244359600749771e+005,3.713618e-009
7.413102413009043e+005,3.645493e-009
7.585775750291703e+005,3.578026e-009
7.762471166286779e+005,3.511242e-009
7.943282347242674e+005,3.445167e-009
8.128305161640848e+005,3.379822e-009
8.317637711026561e+005,3.315229e-009
8.511380382023612e+005,3.251407e-009
8.709635899560649e+005,3.188372e-009
8.912509381337294e+005,3.126141e-009
9.120108393558932e+005,3.064727e-009
9.332543007969741e+005,3.004144e-009
9.549925860214186e+005,2.944401e-009
9.772372209557928e+005,2.885507e-009
9.999999999999817e+005,2.827472e-009
1.023292992280735e+006,2.770301e-009
1.047128548050880e+006,2.714000e-009
1.071519305237587e+006,2.658572e-009
1.096478196143165e+006,2.604021e-009
1.122018454301943e+006,2.550348e-009
1.148153621496861e+006,2.497553e-009
1.174897554939508e+006,2.445636e-009
1.202264434617390e+006,2.394595e-009
1.230268770812359e+006,2.344428e-009
1.258925411794144e+006,2.295133e-009
1.288249551693110e+006,2.246704e-009
1.318256738556382e+006,2.199137e-009
1.348962882591628e+006,2.152427e-009
1.380384264602859e+006,2.106568e-009
1.412537544622727e+006,2.061552e-009
1.445439770745900e+006,2.017373e-009
1.479108388168179e+006,1.974023e-009
1.513561248436179e+006,1.931494e-009
1.548816618912452e+006,1.889777e-009
1.584893192461083e+006,1.848863e-009
1.621810097358899e+006,1.808743e-009
1.659586907437529e+006,1.769407e-009
1.698243652461712e+006,1.730846e-009
1.737800828749342e+006,1.693049e-009
1.778279410038889e+006,1.656005e-009
1.819700858609949e+006,1.619705e-009
1.862087136662832e+006,1.584138e-009
1.905460717963211e+006,1.549293e-009
1.949844599758008e+006,1.515159e-009
1.995262314968841e+006,1.481724e-009
2.041737944669490e+006,1.448979e-009
2.089296130853999e+006,1.416911e-009
2.137962089502191e+006,1.385510e-009
2.187761623949510e+006,1.354765e-009
2.238721138568296e+006,1.324665e-009
2.290867652767729e+006,1.295197e-009
2.344228815319877e+006,1.266352e-009
2.398832919019444e+006,1.238119e-009
2.454708915684983e+006,1.210485e-009
2.511886431509531e+006,1.183441e-009
2.570395782768813e+006,1.156977e-009
2.630267991895330e+006,1.131079e-009
2.691534803926863e+006,1.105740e-009
2.754228703338112e+006,1.080947e-009
2.818382931264398e+006,1.056691e-009
2.884031503126549e+006,1.032961e-009
2.951209226666328e+006,1.009748e-009
3.019951720401957e+006,9.870402e-010
3.090295432513529e+006,9.648290e-010
3.162277660168317e+006,9.431044e-010
3.235936569296219e+006,9.218568e-010
3.311311214825845e+006,9.010767e-010
3.388441561391958e+006,8.807547e-010
3.467368504525248e+006,8.608820e-010
3.548133892335684e+006,8.414493e-010
3.630780547700941e+006,8.224479e-010
3.715352290971651e+006,8.038691e-010
3.801893963205536e+006,7.857044e-010
3.890451449942728e+006,7.679455e-010
3.981071705534893e+006,7.505841e-010
4.073802778041046e+006,7.336122e-010
4.168693834703270e+006,7.170219e-010
4.265795188015841e+006,7.008055e-010
4.365158322401572e+006,6.849555e-010
4.466835921509542e+006,6.694645e-010
4.570881896148658e+006,6.543252e-010
4.677351412871888e+006,6.395306e-010
4.786300923226287e+006,6.250738e-010
4.897788193684363e+006,6.109480e-010
5.011872336272622e+006,5.971467e-010
5.128613839913545e+006,5.836633e-010
5.248074602497620e+006,5.704918e-010
5.370317963702418e+006,5.576259e-010
5.495408738576134e+006,5.450597e-010
5.623413251903377e+006,5.327873e-010
5.754399373371452e+006,5.208032e-010
5.888436553555770e+006,5.091019e-010
6.025595860743455e+006,4.976781e-010
6.165950018614695e+006,4.865264e-010
6.309573444801803e+006,4.756419e-010
6.456542290346422e+006,4.650197e-010
6.606934480075824e+006,4.546550e-010
6.760829753919679e+006,4.445433e-010
6.918309709189222e+006,4.346800e-010
7.079457843841233e+006,4.250607e-010
7.244359600749752e+006,4.156814e-010
7.413102413009022e+006,4.065378e-010
7.585775750291681e+006,3.976261e-010
7.762471166286756e+006,3.889424e-010
7.943282347242650e+006,3.804829e-010
8.128305161640823e+006,3.722442e-010
8.317637711026536e+006,3.642226e-010
8.511380382023586e+006,3.564149e-010
8.709635899560623e+006,3.488176e-010
8.912509381337266e+006,3.414276e-010
9.120108393558905e+006,3.342418e-010
9.332543007969713e+006,3.272572e-010
9.549925860214157e+006,3.204707e-010
9.772372209557900e+006,3.138794e-010
9.999999999999788e+006,3.074806e-010
1.023292992280732e+007,3.012714e-010
1.047128548050877e+007,2.952491e-010
1.071519305237583e+007,2.894109e-010
1.096478196143162e+007,2.837542e-010
1.122018454301939e+007,2.782763e-010
1.148153621496858e+007,2.729746e-010
1.174897554939504e+007,2.678463e-010
1.202264434617387e+007,2.628888e-010
1.230268770812355e+007,2.580995e-010
1.258925411794140e+007,2.534755e-010
1.288249551693106e+007,2.490143e-010
1.318256738556379e+007,2.447130e-010
1.348962882591625e+007,2.405688e-010
1.380384264602855e+007,2.365789e-010
1.412537544622724e+007,2.327403e-010
1.445439770745896e+007,2.290502e-010
1.479108388168175e+007,2.255054e-010
1.513561248436175e+007,2.221030e-010
1.548816618912448e+007,2.188397e-010
1.584893192461079e+007,2.157124e-010
1.621810097358895e+007,2.127179e-010
1.659586907437524e+007,2.098527e-010
1.698243652461707e+007,2.071137e-010
1.737800828749337e+007,2.044972e-010
1.778279410038884e+007,2.019999e-010
1.819700858609944e+007,1.996183e-010
1.862087136662827e+007,1.973488e-010
1.905460717963205e+007,1.951879e-010
1.949844599758003e+007,1.931320e-010
1.995262314968836e+007,1.911775e-010
2.041737944669485e+007,1.893208e-010
2.089296130853994e+007,1.875584e-010
2.137962089502185e+007,1.858867e-010
2.187761623949505e+007,1.843021e-010
