frequency,V(onoise)
1.288249551693108e+005,8.342669e-010
1.318256738556380e+005,8.342674e-010
1.348962882591626e+005,8.342680e-010
1.380384264602857e+005,8.342687e-010
1.412537544622725e+005,8.342696e-010
1.445439770745898e+005,8.342705e-010
1.479108388168177e+005,8.342717e-010
1.513561248436177e+005,8.342729e-010
1.548816618912449e+005,8.342743e-010
1.584893192461081e+005,8.342758e-010
1.621810097358896e+005,8.342775e-010
1.659586907437526e+005,8.342793e-010
1.698243652461709e+005,8.342813e-010
1.737800828749339e+005,8.342835e-010
1.778279410038886e+005,8.342858e-010
1.819700858609946e+005,8.342883e-010
1.862087136662829e+005,8.342910e-010
1.905460717963207e+005,8.342939e-010
1.949844599758005e+005,8.342970e-010
1.995262314968838e+005,8.343002e-010
2.041737944669486e+005,8.343038e-010
2.089296130853995e+005,8.343075e-010
2.137962089502187e+005,8.343115e-010
2.187761623949506e+005,8.343157e-010
2.238721138568292e+005,8.343202e-010
2.290867652767724e+005,8.343249e-010
2.344228815319872e+005,8.343299e-010
2.398832919019439e+005,8.343352e-010
2.454708915684978e+005,8.343408e-010
2.511886431509526e+005,8.343468e-010
2.570395782768809e+005,8.343530e-010
2.630267991895325e+005,8.343596e-010
2.691534803926857e+005,8.343665e-010
2.754228703338107e+005,8.343738e-010
2.818382931264393e+005,8.343816e-010
2.884031503126543e+005,8.343897e-010
2.951209226666322e+005,8.343982e-010
3.019951720401950e+005,8.344072e-010
3.090295432513523e+005,8.344166e-010
3.162277660168310e+005,8.344265e-010
3.235936569296212e+005,8.344370e-010
3.311311214825838e+005,8.344480e-010
3.388441561391951e+005,8.344595e-010
3.467368504525240e+005,8.344716e-010
3.548133892335676e+005,8.344843e-010
3.630780547700933e+005,8.344976e-010
3.715352290971643e+005,8.345116e-010
3.801893963205527e+005,8.345263e-010
3.890451449942719e+005,8.345417e-010
3.981071705534884e+005,8.345579e-010
4.073802778041036e+005,8.345749e-010
4.168693834703261e+005,8.345927e-010
4.265795188015831e+005,8.346114e-010
4.365158322401562e+005,8.346309e-010
4.466835921509531e+005,8.346515e-010
4.570881896148648e+005,8.346730e-010
4.677351412871877e+005,8.346955e-010
4.786300923226276e+005,8.347192e-010
4.897788193684352e+005,8.347440e-010
5.011872336272610e+005,8.347700e-010
5.128613839913533e+005,8.347972e-010
5.248074602497608e+005,8.348258e-010
5.370317963702406e+005,8.348557e-010
5.495408738576121e+005,8.348870e-010
5.623413251903363e+005,8.349199e-010
5.754399373371438e+005,8.349543e-010
5.888436553555755e+005,8.349904e-010
6.025595860743440e+005,8.350282e-010
6.165950018614681e+005,8.350677e-010
6.309573444801788e+005,8.351092e-010
6.456542290346407e+005,8.351527e-010
6.606934480075808e+005,8.351981e-010
6.760829753919662e+005,8.352458e-010
6.918309709189205e+005,8.352958e-010
7.079457843841215e+005,8.353481e-010
7.244359600749733e+005,8.354029e-010
7.413102413009004e+005,8.354603e-010
7.585775750291662e+005,8.355204e-010
7.762471166286737e+005,8.355833e-010
7.943282347242631e+005,8.356493e-010
8.128305161640804e+005,8.357183e-010
8.317637711026516e+005,8.357907e-010
8.511380382023566e+005,8.358664e-010
8.709635899560602e+005,8.359458e-010
8.912509381337245e+005,8.360289e-010
9.120108393558882e+005,8.361160e-010
9.332543007969690e+005,8.362071e-010
9.549925860214133e+005,8.363026e-010
9.772372209557875e+005,8.364026e-010
9.999999999999763e+005,8.365073e-010
1.023292992280730e+006,8.366169e-010
1.047128548050875e+006,8.367317e-010
1.071519305237581e+006,8.368520e-010
1.096478196143159e+006,8.369779e-010
1.122018454301937e+006,8.371098e-010
1.148153621496855e+006,8.372479e-010
1.174897554939502e+006,8.373926e-010
1.202264434617384e+006,8.375440e-010
1.230268770812352e+006,8.377027e-010
1.258925411794137e+006,8.378688e-010
1.288249551693103e+006,8.380427e-010
1.318256738556376e+006,8.382249e-010
1.348962882591621e+006,8.384156e-010
1.380384264602852e+006,8.386154e-010
1.412537544622720e+006,8.388246e-010
1.445439770745893e+006,8.390437e-010
1.479108388168172e+006,8.392730e-010
1.513561248436171e+006,8.395133e-010
1.548816618912444e+006,8.397648e-010
1.584893192461075e+006,8.400283e-010
1.621810097358890e+006,8.403042e-010
1.659586907437520e+006,8.405930e-010
1.698243652461703e+006,8.408955e-010
1.737800828749333e+006,8.412123e-010
1.778279410038879e+006,8.415441e-010
1.819700858609939e+006,8.418914e-010
1.862087136662822e+006,8.422553e-010
1.905460717963201e+006,8.426362e-010
1.949844599757998e+006,8.430351e-010
1.995262314968831e+006,8.434529e-010
2.041737944669479e+006,8.438903e-010
2.089296130853988e+006,8.443485e-010
2.137962089502180e+006,8.448282e-010
2.187761623949499e+006,8.453306e-010
