frequency	V(onoise)
3.467368504525290e+001	1.283143e-007
3.548133892335728e+001	1.283143e-007
3.630780547700986e+001	1.283143e-007
3.715352290971697e+001	1.283143e-007
3.801893963205583e+001	1.283143e-007
3.890451449942776e+001	1.283143e-007
3.981071705534941e+001	1.283143e-007
4.073802778041095e+001	1.283143e-007
4.168693834703321e+001	1.283143e-007
4.265795188015893e+001	1.283143e-007
4.365158322401625e+001	1.283143e-007
4.466835921509595e+001	1.283143e-007
4.570881896148713e+001	1.283143e-007
4.677351412871944e+001	1.283143e-007
4.786300923226344e+001	1.283143e-007
4.897788193684422e+001	1.283143e-007
5.011872336272682e+001	1.283143e-007
5.128613839913606e+001	1.283143e-007
5.248074602497682e+001	1.283143e-007
5.370317963702482e+001	1.283143e-007
5.495408738576199e+001	1.283143e-007
5.623413251903443e+001	1.283143e-007
5.754399373371521e+001	1.283143e-007
5.888436553555840e+001	1.283143e-007
6.025595860743526e+001	1.283143e-007
6.165950018614769e+001	1.283143e-007
6.309573444801878e+001	1.283143e-007
6.456542290346499e+001	1.283143e-007
6.606934480075903e+001	1.283143e-007
6.760829753919759e+001	1.283143e-007
6.918309709189305e+001	1.283143e-007
7.079457843841317e+001	1.283143e-007
7.244359600749837e+001	1.283143e-007
7.413102413009111e+001	1.283143e-007
7.585775750291771e+001	1.283143e-007
7.762471166286849e+001	1.283143e-007
7.943282347242744e+001	1.283143e-007
8.128305161640920e+001	1.283143e-007
8.317637711026636e+001	1.283143e-007
8.511380382023688e+001	1.283143e-007
8.709635899560728e+001	1.283143e-007
8.912509381337374e+001	1.283143e-007
9.120108393559013e+001	1.283143e-007
9.332543007969824e+001	1.283143e-007
9.549925860214270e+001	1.283143e-007
9.772372209558016e+001	1.283143e-007
9.999999999999906e+001	1.283143e-007
1.023292992280745e+002	1.283143e-007
1.047128548050890e+002	1.283143e-007
1.071519305237596e+002	1.283143e-007
1.096478196143175e+002	1.283143e-007
1.122018454301953e+002	1.283143e-007
1.148153621496872e+002	1.283143e-007
1.174897554939518e+002	1.283143e-007
1.202264434617402e+002	1.283143e-007
1.230268770812370e+002	1.283143e-007
1.258925411794155e+002	1.283143e-007
1.288249551693122e+002	1.283143e-007
1.318256738556394e+002	1.283143e-007
1.348962882591640e+002	1.283143e-007
1.380384264602871e+002	1.283143e-007
1.412537544622740e+002	1.283143e-007
1.445439770745913e+002	1.283143e-007
1.479108388168193e+002	1.283143e-007
1.513561248436193e+002	1.283143e-007
1.548816618912466e+002	1.283143e-007
1.584893192461097e+002	1.283143e-007
1.621810097358913e+002	1.283143e-007
1.659586907437543e+002	1.283143e-007
1.698243652461727e+002	1.283143e-007
1.737800828749357e+002	1.283143e-007
1.778279410038904e+002	1.283143e-007
1.819700858609964e+002	1.283143e-007
1.862087136662848e+002	1.283143e-007
1.905460717963227e+002	1.283143e-007
1.949844599758025e+002	1.283143e-007
1.995262314968859e+002	1.283143e-007
2.041737944669508e+002	1.283143e-007
2.089296130854017e+002	1.283143e-007
2.137962089502209e+002	1.283143e-007
2.187761623949529e+002	1.283143e-007
2.238721138568316e+002	1.283143e-007
2.290867652767749e+002	1.283143e-007
2.344228815319897e+002	1.283143e-007
2.398832919019465e+002	1.283143e-007
2.454708915685004e+002	1.283143e-007
2.511886431509553e+002	1.283143e-007
2.570395782768836e+002	1.283143e-007
2.630267991895354e+002	1.283143e-007
2.691534803926887e+002	1.283143e-007
2.754228703338137e+002	1.283143e-007
2.818382931264423e+002	1.283143e-007
2.884031503126574e+002	1.283143e-007
2.951209226666354e+002	1.283143e-007
3.019951720401983e+002	1.283143e-007
3.090295432513557e+002	1.283143e-007
3.162277660168345e+002	1.283143e-007
3.235936569296247e+002	1.283143e-007
3.311311214825875e+002	1.283143e-007
3.388441561391988e+002	1.283143e-007
3.467368504525278e+002	1.283143e-007
3.548133892335715e+002	1.283143e-007
3.630780547700973e+002	1.283143e-007
3.715352290971684e+002	1.283143e-007
3.801893963205569e+002	1.283143e-007
3.890451449942762e+002	1.283143e-007
3.981071705534927e+002	1.283143e-007
4.073802778041081e+002	1.283143e-007
4.168693834703306e+002	1.283143e-007
4.265795188015877e+002	1.283143e-007
4.365158322401609e+002	1.283143e-007
4.466835921509579e+002	1.283143e-007
4.570881896148697e+002	1.283143e-007
4.677351412871927e+002	1.283143e-007
4.786300923226327e+002	1.283143e-007
4.897788193684405e+002	1.283143e-007
5.011872336272664e+002	1.283143e-007
5.128613839913588e+002	1.283143e-007
5.248074602497665e+002	1.283143e-007
5.370317963702464e+002	1.283143e-007
5.495408738576181e+002	1.283143e-007
5.623413251903425e+002	1.283143e-007
5.754399373371501e+002	1.283143e-007
5.888436553555820e+002	1.283143e-007
6.025595860743506e+002	1.283143e-007
6.165950018614748e+002	1.283143e-007
6.309573444801856e+002	1.283143e-007
6.456542290346476e+002	1.283143e-007
6.606934480075879e+002	1.283143e-007
6.760829753919735e+002	1.283143e-007
6.918309709189280e+002	1.283143e-007
7.079457843841292e+002	1.283143e-007
7.244359600749812e+002	1.283143e-007
7.413102413009084e+002	1.283143e-007
7.585775750291745e+002	1.283143e-007
7.762471166286822e+002	1.283143e-007
7.943282347242717e+002	1.283143e-007
8.128305161640892e+002	1.283143e-007
8.317637711026607e+002	1.283143e-007
8.511380382023659e+002	1.283143e-007
8.709635899560698e+002	1.283143e-007
8.912509381337344e+002	1.283143e-007
9.120108393558983e+002	1.283143e-007
9.332543007969792e+002	1.283143e-007
9.549925860214238e+002	1.283143e-007
9.772372209557982e+002	1.283143e-007
9.999999999999872e+002	1.283143e-007
1.023292992280741e+003	1.283143e-007
1.047128548050886e+003	1.283143e-007
1.071519305237592e+003	1.283143e-007
1.096478196143171e+003	1.283143e-007
1.122018454301949e+003	1.283143e-007
1.148153621496868e+003	1.283143e-007
1.174897554939514e+003	1.283143e-007
1.202264434617397e+003	1.283143e-007
1.230268770812365e+003	1.283143e-007
1.258925411794151e+003	1.283143e-007
1.288249551693117e+003	1.283143e-007
1.318256738556389e+003	1.283143e-007
1.348962882591635e+003	1.283143e-007
1.380384264602866e+003	1.283143e-007
1.412537544622735e+003	1.283143e-007
1.445439770745908e+003	1.283143e-007
1.479108388168187e+003	1.283143e-007
1.513561248436188e+003	1.283143e-007
1.548816618912460e+003	1.283143e-007
1.584893192461092e+003	1.283143e-007
1.621810097358908e+003	1.283143e-007
1.659586907437538e+003	1.283143e-007
1.698243652461721e+003	1.283144e-007
1.737800828749352e+003	1.283144e-007
1.778279410038899e+003	1.283144e-007
1.819700858609959e+003	1.283144e-007
1.862087136662842e+003	1.283144e-007
1.905460717963221e+003	1.283144e-007
1.949844599758018e+003	1.283144e-007
1.995262314968852e+003	1.283144e-007
2.041737944669501e+003	1.283144e-007
2.089296130854011e+003	1.283144e-007
2.137962089502203e+003	1.283144e-007
2.187761623949522e+003	1.283144e-007
2.238721138568309e+003	1.283144e-007
2.290867652767741e+003	1.283144e-007
2.344228815319890e+003	1.283144e-007
2.398832919019457e+003	1.283144e-007
2.454708915684996e+003	1.283144e-007
2.511886431509545e+003	1.283144e-007
2.570395782768828e+003	1.283144e-007
2.630267991895345e+003	1.283144e-007
2.691534803926878e+003	1.283144e-007
2.754228703338128e+003	1.283144e-007
2.818382931264414e+003	1.283144e-007
2.884031503126565e+003	1.283144e-007
2.951209226666344e+003	1.283144e-007
3.019951720401973e+003	1.283144e-007
3.090295432513546e+003	1.283145e-007
3.162277660168334e+003	1.283145e-007
3.235936569296236e+003	1.283145e-007
3.311311214825863e+003	1.283145e-007
3.388441561391976e+003	1.283145e-007
3.467368504525266e+003	1.283145e-007
3.548133892335703e+003	1.283145e-007
3.630780547700960e+003	1.283145e-007
3.715352290971671e+003	1.283145e-007
3.801893963205556e+003	1.283145e-007
3.890451449942748e+003	1.283145e-007
3.981071705534913e+003	1.283145e-007
4.073802778041067e+003	1.283146e-007
4.168693834703292e+003	1.283146e-007
4.265795188015863e+003	1.283146e-007
4.365158322401594e+003	1.283146e-007
4.466835921509563e+003	1.283146e-007
4.570881896148680e+003	1.283146e-007
4.677351412871911e+003	1.283146e-007
4.786300923226310e+003	1.283147e-007
4.897788193684387e+003	1.283147e-007
5.011872336272646e+003	1.283147e-007
5.128613839913570e+003	1.283147e-007
5.248074602497645e+003	1.283147e-007
5.370317963702444e+003	1.283147e-007
5.495408738576160e+003	1.283148e-007
5.623413251903404e+003	1.283148e-007
5.754399373371480e+003	1.283148e-007
5.888436553555798e+003	1.283148e-007
6.025595860743483e+003	1.283149e-007
6.165950018614725e+003	1.283149e-007
6.309573444801834e+003	1.283149e-007
6.456542290346454e+003	1.283149e-007
6.606934480075856e+003	1.283150e-007
6.760829753919711e+003	1.283150e-007
6.918309709189256e+003	1.283150e-007
7.079457843841267e+003	1.283151e-007
7.244359600749786e+003	1.283151e-007
7.413102413009058e+003	1.283151e-007
7.585775750291718e+003	1.283152e-007
7.762471166286794e+003	1.283152e-007
7.943282347242689e+003	1.283152e-007
8.128305161640863e+003	1.283153e-007
8.317637711026577e+003	1.283153e-007
8.511380382023628e+003	1.283153e-007
8.709635899560666e+003	1.283154e-007
8.912509381337311e+003	1.283154e-007
9.120108393558950e+003	1.283155e-007
9.332543007969760e+003	1.283155e-007
9.549925860214205e+003	1.283156e-007
9.772372209557949e+003	1.283157e-007
9.999999999999838e+003	1.283157e-007
1.023292992280738e+004	1.283158e-007
1.047128548050883e+004	1.283158e-007
1.071519305237589e+004	1.283159e-007
1.096478196143167e+004	1.283160e-007
1.122018454301945e+004	1.283160e-007
1.148153621496864e+004	1.283161e-007
1.174897554939510e+004	1.283162e-007
1.202264434617393e+004	1.283163e-007
1.230268770812361e+004	1.283164e-007
1.258925411794147e+004	1.283164e-007
1.288249551693113e+004	1.283165e-007
1.318256738556385e+004	1.283166e-007
1.348962882591631e+004	1.283167e-007
1.380384264602862e+004	1.283168e-007
1.412537544622731e+004	1.283169e-007
1.445439770745904e+004	1.283170e-007
1.479108388168183e+004	1.283171e-007
1.513561248436183e+004	1.283172e-007
1.548816618912456e+004	1.283173e-007
1.584893192461087e+004	1.283174e-007
1.621810097358903e+004	1.283176e-007
1.659586907437533e+004	1.283177e-007
1.698243652461716e+004	1.283178e-007
1.737800828749346e+004	1.283179e-007
1.778279410038893e+004	1.283181e-007
1.819700858609953e+004	1.283182e-007
1.862087136662836e+004	1.283183e-007
1.905460717963215e+004	1.283185e-007
1.949844599758012e+004	1.283186e-007
1.995262314968846e+004	1.283188e-007
2.041737944669495e+004	1.283189e-007
2.089296130854004e+004	1.283191e-007
2.137962089502196e+004	1.283192e-007
2.187761623949515e+004	1.283194e-007
2.238721138568302e+004	1.283195e-007
2.290867652767734e+004	1.283197e-007
2.344228815319882e+004	1.283199e-007
2.398832919019449e+004	1.283200e-007
2.454708915684988e+004	1.283202e-007
2.511886431509537e+004	1.283204e-007
2.570395782768820e+004	1.283205e-007
2.630267991895336e+004	1.283207e-007
2.691534803926869e+004	1.283209e-007
2.754228703338119e+004	1.283211e-007
2.818382931264405e+004	1.283212e-007
2.884031503126556e+004	1.283214e-007
2.951209226666335e+004	1.283216e-007
3.019951720401964e+004	1.283218e-007
3.090295432513537e+004	1.283220e-007
3.162277660168324e+004	1.283221e-007
3.235936569296226e+004	1.283223e-007
3.311311214825853e+004	1.283225e-007
3.388441561391966e+004	1.283227e-007
3.467368504525255e+004	1.283229e-007
3.548133892335692e+004	1.283231e-007
3.630780547700949e+004	1.283232e-007
3.715352290971659e+004	1.283234e-007
3.801893963205544e+004	1.283236e-007
3.890451449942737e+004	1.283237e-007
3.981071705534901e+004	1.283239e-007
4.073802778041054e+004	1.283241e-007
4.168693834703279e+004	1.283243e-007
4.265795188015849e+004	1.283244e-007
4.365158322401581e+004	1.283246e-007
4.466835921509550e+004	1.283248e-007
4.570881896148667e+004	1.283249e-007
4.677351412871897e+004	1.283251e-007
4.786300923226296e+004	1.283252e-007
4.897788193684373e+004	1.283254e-007
5.000000000000000e+004	1.283255e-007
